,dataset,transcript,Unnamed: 0,#kgID,mRNA,spID,spDisplayID,geneSymbol,refseq,protAcc,description,rfamAcc,tRnaName
234,MiSeqNONOc.csv,uc002ywh.1,47344,uc002ywh.1,AB015282,O94789,O94789_HUMAN,DYRK1A,NM_130438,NP_569122,"Homo sapiens dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 3, mRNA.",,
235,MiSeqNONOc.csv,uc002xvt.1,46916,uc002xvt.1,NM_015339,Q9H2P0,ADNP_HUMAN,ADNP,NM_015339,NP_852107,"Homo sapiens activity-dependent neuroprotector homeobox (ADNP), transcript variant 1, mRNA.",,
236,MiSeqNONOc.csv,uc003olj.3,63016,uc003olj.3,NM_003137,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
237,MiSeqNONOc.csv,uc003ysb.3,74088,uc003ysb.3,BC106081,,,BC106081,,,"Homo sapiens cDNA clone IMAGE:5109562, **** WARNING: chimeric clone ****.",,
238,MiSeqNONOc.csv,uc011lkk.2,74246,uc011lkk.2,NM_001130055,P29692,EF1D_HUMAN,EEF1D,NM_001130055,NP_001951,"Homo sapiens eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) (EEF1D), transcript variant 5, mRNA.",,
239,MiSeqNONOc.csv,uc011aaq.2,47059,uc011aaq.2,AK300073,Q9BYJ9,YTHD1_HUMAN,YTHDF1,NM_017798,NP_060268,"Homo sapiens YTH domain family, member 1 (YTHDF1), mRNA.",,
240,MiSeqNONOc.csv,uc010oos.2,1404,uc010oos.2,NM_001145512,F8W8W3,F8W8W3_HUMAN,NFIA,NM_001145512,NP_001138984,"Homo sapiens nuclear factor I/A (NFIA), transcript variant 4, mRNA.",,
241,MiSeqNONOc.csv,uc002lnh.2,34882,uc002lnh.2,NM_004715,Q9Y5B0,CTDP1_HUMAN,CTDP1,NM_004715,NP_001189433,"Homo sapiens CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 (CTDP1), transcript variant 1, mRNA.",,
242,MiSeqNONOc.csv,uc010ujj.1,25944,uc010ujj.1,AK299570,A8K2M7,A8K2M7_HUMAN,DENND4A,NM_005848,NP_005839,"Homo sapiens DENN/MADD domain containing 4A (DENND4A), transcript variant 1, mRNA.",,
243,MiSeqNONOc.csv,uc010ypn.2,43335,uc010ypn.2,BC032847,O14980,XPO1_HUMAN,XPO1,NM_003400,NP_003391,"Homo sapiens exportin 1 (CRM1 homolog, yeast) (XPO1), mRNA.",,
244,MiSeqNONOc.csv,uc003hiz.1,56145,uc003hiz.1,AF023457,O14830,PPE2_HUMAN,PPEF2,,,"Homo sapiens protein phosphatase, EF-hand calcium binding domain 2 (PPEF2), mRNA.",,
245,MiSeqNONOc.csv,uc031qgg.1,17759,uc031qgg.1,BC064553,P02810,PRPC_HUMAN,PRH1-PRR4,NM_006250,NP_006241,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
246,MiSeqNONOc.csv,uc003vtw.3,71576,uc003vtw.3,NM_194071,Q70SY1,CR3L2_HUMAN,CREB3L2,NM_194071,NP_919047,"Homo sapiens cAMP responsive element binding protein 3-like 2 (CREB3L2), transcript variant 1, mRNA.",,
247,MiSeqNONOc.csv,uc010hwn.2,53775,uc010hwn.2,AK308404,E7EQ57,E7EQ57_HUMAN,MECOM,NM_004991,NP_004982,"Homo sapiens MDS1 and EVI1 complex locus (MECOM), transcript variant 4, mRNA.",,
248,MiSeqNONOc.csv,uc011bpj.1,53766,uc011bpj.1,NM_004991,Q03112-3,Q03112-3,MECOM,NM_004991,NP_004982,"Homo sapiens MDS1 and EVI1 complex locus (MECOM), transcript variant 4, mRNA.",,
249,MiSeqNONOc.csv,uc010mlt.3,74694,uc010mlt.3,AK315128,Q8N3Z6,ZCHC7_HUMAN,ZCCHC7,NM_032226,NP_115602,"Homo sapiens zinc finger, CCHC domain containing 7 (ZCCHC7), mRNA.",,
250,MiSeqNONOc.csv,uc010yzc.2,43956,uc010yzc.2,AK299331,,,CLASP1,,,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 3, mRNA.",,
251,MiSeqNONOc.csv,uc002tnc.3,43950,uc002tnc.3,NM_015282,Q7Z460,CLAP1_HUMAN,CLASP1,NM_015282,NP_056097,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 1, mRNA.",,
252,MiSeqNONOc.csv,uc010nlq.1,79827,uc010nlq.1,NR_028379,,,FTX,NR_028379,,"Homo sapiens FTX transcript, XIST regulator (non-protein coding) (FTX), non-coding RNA.",,
253,MiSeqNONOc.csv,uc003yys.3,74249,uc003yys.3,NM_001960,P29692,EF1D_HUMAN,EEF1D,NM_001960,NP_001951,"Homo sapiens eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) (EEF1D), transcript variant 2, mRNA.",,
254,MiSeqNONOc.csv,uc001oiz.2,12299,uc001oiz.2,AK097592,Q9BWF3,RBM4_HUMAN,RBM4,NM_002896,NP_002887,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 1, mRNA.",,
255,MiSeqNONOc.csv,uc009xce.3,3472,uc009xce.3,AB240568,Q14UF4,Q14UF4_HUMAN,CD55,NM_000574,NP_000565,"Homo sapiens CD55 molecule, decay accelerating factor for complement (Cromer blood group) (CD55), transcript variant 1, mRNA.",,
256,MiSeqNONOc.csv,uc003hix.3,56143,uc003hix.3,NM_006239,O14830,PPE2_HUMAN,PPEF2,NM_006239,NP_006230,"Homo sapiens protein phosphatase, EF-hand calcium binding domain 2 (PPEF2), mRNA.",,
257,MiSeqNONOc.csv,uc021tel.1,27225,uc021tel.1,AK293635,,,LOC23117,,,Homo sapiens cDNA FLJ59829 complete cds.,,
258,MiSeqNONOc.csv,uc001dnv.3,5547,uc001dnv.3,NM_016620,Q9H582-3,Q9H582-3,ZNF644,NM_016620,NP_115562,"Homo sapiens zinc finger protein 644 (ZNF644), transcript variant 3, mRNA.",,
259,MiSeqNONOc.csv,uc003pdl.4,61414,uc003pdl.4,BC098382,E9PH99,E9PH99_HUMAN,ZNF451,NM_001031623,NP_001026794,"Homo sapiens zinc finger protein 451 (ZNF451), transcript variant 1, mRNA.",,
260,MiSeqNONOc.csv,uc010fur.3,42283,uc010fur.3,NM_001122633,J3KQL0,J3KQL0_HUMAN,CPS1,NM_001122633,NP_001116105,"Homo sapiens carbamoyl-phosphate synthase 1, mitochondrial (CPS1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.",,
261,MiSeqNONOc.csv,uc003pdk.2,61415,uc003pdk.2,BC021712,Q9Y4E5,ZN451_HUMAN,ZNF451,NM_001031623,NP_001026794,"Homo sapiens zinc finger protein 451 (ZNF451), transcript variant 1, mRNA.",,
262,MiSeqNONOc.csv,uc003jff.3,57052,uc003jff.3,NM_007118,O75962,TRIO_HUMAN,TRIO,NM_007118,NP_009049,"Homo sapiens trio Rho guanine nucleotide exchange factor (TRIO), mRNA.",,
263,MiSeqNONOc.csv,uc021rmv.1,19912,uc021rmv.1,NM_001008895,Q13619,CUL4A_HUMAN,CUL4A,NM_001008895,NP_003580,"Homo sapiens cullin 4A (CUL4A), transcript variant 1, mRNA.",,
264,MiSeqNONOc.csv,uc010jie.1,58322,uc010jie.1,AK307554,Q6PKG0,LARP1_HUMAN,LARP1,NM_015315,NP_056130,"Homo sapiens La ribonucleoprotein domain family, member 1 (LARP1), mRNA.",,
265,MiSeqNONOc.csv,uc001oix.2,12294,uc001oix.2,NM_001198843,Q9BWF3-3,Q9BWF3-3,RBM4,NM_001198843,NP_001185772,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 2, mRNA.",,
266,MiSeqNONOc.csv,uc002hdy.4,32715,uc002hdy.4,NM_020772,Q7Z417,NUFP2_HUMAN,NUFIP2,NM_020772,NP_065823,"Homo sapiens nuclear fragile X mental retardation protein interacting protein 2 (NUFIP2), mRNA.",,
267,MiSeqNONOc.csv,uc010qxn.2,13437,uc010qxn.2,AK299515,F5HFY4,F5HFY4_HUMAN,NAP1L4,NM_005969,NP_005960,"Homo sapiens nucleosome assembly protein 1-like 4 (NAP1L4), mRNA.",,
268,MiSeqNONOc.csv,uc003pdn.2,61412,uc003pdn.2,NM_015555,Q9Y4E5-2,Q9Y4E5-2,ZNF451,NM_015555,NP_056370,"Homo sapiens zinc finger protein 451 (ZNF451), transcript variant 2, mRNA.",,
269,MiSeqNONOc.csv,uc021sbn.1,23248,uc021sbn.1,BC120968,Q86TU7-3,Q86TU7-3,SETD3,NM_032233,NP_115609,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 2, mRNA.",,
270,MiSeqNONOc.csv,uc002izo.3,33650,uc002izo.3,NM_005121,Q9UHV7,MED13_HUMAN,MED13,NM_005121,NP_005112,"Homo sapiens mediator complex subunit 13 (MED13), mRNA.",,
271,MiSeqNONOc.csv,uc001tsm.1,18993,uc001tsm.1,AK095017,B3KT59,B3KT59_HUMAN,ATXN2,NM_002973,NP_002964,"Homo sapiens ataxin 2 (ATXN2), mRNA.",,
272,MiSeqNONOc.csv,uc010drd.2,34885,uc010drd.2,BC032515,Q9Y5B0,CTDP1_HUMAN,CTDP1,NM_048368,NP_430255,"Homo sapiens CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 (CTDP1), transcript variant 1, mRNA.",,
273,MiSeqNONOc.csv,uc003vmi.3,69537,uc003vmi.3,NM_014390,Q7KZF4,SND1_HUMAN,SND1,NM_014390,NP_055205,"Homo sapiens staphylococcal nuclease and tudor domain containing 1 (SND1), mRNA.",,
274,MiSeqNONOc.csv,uc009yrk.3,12289,uc009yrk.3,NM_001198845,B0LM41,B0LM41_HUMAN,RBM14-RBM4,NM_001198845,NP_001185774,"Homo sapiens RBM14-RBM4 readthrough (RBM14-RBM4), transcript variant 1, mRNA.",,
275,MiSeqNONOc.csv,uc001hnu.2,3642,uc001hnu.2,NM_032890,Q96F81,DISP1_HUMAN,DISP1,NM_032890,NP_116279,"Homo sapiens dispatched homolog 1 (Drosophila) (DISP1), mRNA.",,
276,MiSeqNONOc.csv,uc021ofr.1,234,uc021ofr.1,NR_038934,,,CAMTA1,NR_038934,,"Homo sapiens calmodulin binding transcription activator 1 (CAMTA1), transcript variant 4, non-coding RNA.",,
277,MiSeqNONOc.csv,uc021vnl.1,43953,uc021vnl.1,NM_001207051,B7ZLX3,B7ZLX3_HUMAN,CLASP1,NM_001207051,NP_001193980,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 4, mRNA.",,
278,MiSeqNONOc.csv,uc002ikc.3,33395,uc002ikc.3,NM_001193466,Q7Z3B3,KANL1_HUMAN,KANSL1,NM_001193466,NP_056258,"Homo sapiens KAT8 regulatory NSL complex subunit 1 (KANSL1), transcript variant 1, mRNA.",,
279,MiSeqNONOc.csv,uc010bon.3,24912,uc010bon.3,AB463073,C9J5X1,C9J5X1_HUMAN,IGF1R,NM_000875,NP_000866,"Homo sapiens insulin-like growth factor 1 receptor (IGF1R), mRNA.",,
280,MiSeqNONOc.csv,uc001ibk.3,7679,uc001ibk.3,NM_022743,Q9H7B4,SMYD3_HUMAN,SMYD3,NM_022743,NP_073580,"Homo sapiens SET and MYND domain containing 3 (SMYD3), transcript variant 2, mRNA.",,
281,MiSeqNONOc.csv,uc010yza.2,43952,uc010yza.2,NM_001142274,Q7Z460-2,Q7Z460-2,CLASP1,NM_001142274,NP_001135746,"Homo sapiens cytoplasmic linker associated protein 1 (CLASP1), transcript variant 3, mRNA.",,
282,MiSeqNONOc.csv,uc001ygf.3,23249,uc001ygf.3,BC066931,Q6NXR6,Q6NXR6_HUMAN,SETD3,NM_199123,NP_954574,"Homo sapiens SET domain containing 3 (SETD3), transcript variant 2, mRNA.",,
283,MiSeqNONOc.csv,uc003ysl.3,72896,uc003ysl.3,NR_003367,,,PVT1,NR_003367,,"Homo sapiens Pvt1 oncogene (non-protein coding) (PVT1), non-coding RNA.",,
284,MiSeqNONOc.csv,uc031rub.1,46896,uc031rub.1,NR_047556,,,UBE2V1,NR_047556,,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 15, non-coding RNA.",,
285,MiSeqNONOc.csv,uc011egl.1,64145,uc011egl.1,NR_026861,H0UI31,H0UI31_HUMAN,LINC00473,NR_026861,,"Homo sapiens long intergenic non-protein coding RNA 473 (LINC00473), transcript variant 2, non-coding RNA.",,
286,MiSeqNONOc.csv,uc001aoi.3,231,uc001aoi.3,NM_015215,Q9Y6Y1,CMTA1_HUMAN,CAMTA1,NM_015215,NP_056030,"Homo sapiens calmodulin binding transcription activator 1 (CAMTA1), transcript variant 1, mRNA.",,
287,MiSeqNONOc.csv,uc010psf.2,3470,uc010psf.2,AK298549,,,CD55,,,"Homo sapiens CD55 molecule, decay accelerating factor for complement (Cromer blood group) (CD55), transcript variant 1, mRNA.",,
288,MiSeqNONOc.csv,uc003udl.1,70871,uc003udl.1,BC130589,,,POM121C,,,"Homo sapiens POM121 transmembrane nucleoporin C (POM121C), mRNA.",,
289,MiSeqNONOc.csv,uc001vob.4,19805,uc001vob.4,AK075516,Q8NBM4-2,Q8NBM4-2,UBAC2,NM_177967,NP_808882,"Homo sapiens UBA domain containing 2 (UBAC2), transcript variant 1, mRNA.",,
290,MiSeqNONOc.csv,uc002ywi.3,47339,uc002ywi.3,NM_101395,Q13627-5,Q13627-5,DYRK1A,NM_101395,NP_567824,"Homo sapiens dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A (DYRK1A), transcript variant 3, mRNA.",,
291,MiSeqNONOc.csv,uc003yyu.3,74253,uc003yyu.3,BC008012,P29692,EF1D_HUMAN,EEF1D,NM_001960,NP_001951,"Homo sapiens eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) (EEF1D), transcript variant 2, mRNA.",,
292,MiSeqNONOc.csv,uc002isq.3,31261,uc002isq.3,AK225980,J3KPP4,J3KPP4_HUMAN,LUC7L3,NM_016424,NP_057508,"Homo sapiens LUC7-like 3 (S. cerevisiae) (LUC7L3), transcript variant 1, mRNA.",,
293,MiSeqNONOc.csv,uc010lam.1,68777,uc010lam.1,NM_001257190,A8MXF9,A8MXF9_HUMAN,POM121,NM_001257190,NP_001244119,"Homo sapiens POM121 transmembrane nucleoporin (POM121), transcript variant 1, mRNA.",,
294,MiSeqNONOc.csv,uc011kuh.2,71735,uc011kuh.2,NM_001203248,Q15910-4,Q15910-4,EZH2,NM_001203248,NP_001190177,"Homo sapiens enhancer of zeste homolog 2 (Drosophila) (EZH2), transcript variant 4, mRNA.",,
295,MiSeqNONOc.csv,uc022alw.1,71539,uc022alw.1,AB528286,Q9NX63,CHCH3_HUMAN,CHCHD3,NM_017812,NP_060282,"Homo sapiens coiled-coil-helix-coiled-coil-helix domain containing 3 (CHCHD3), mRNA.",,
296,MiSeqNONOc.csv,uc001reh.2,15937,uc001reh.2,NM_000921,Q14432,PDE3A_HUMAN,PDE3A,NM_000921,NP_000912,"Homo sapiens phosphodiesterase 3A, cGMP-inhibited (PDE3A), transcript variant 1, mRNA.",,
297,MiSeqNONOc.csv,uc010lle.3,69538,uc010lle.3,AK309014,Q7KZF4,SND1_HUMAN,SND1,NM_014390,NP_055205,"Homo sapiens staphylococcal nuclease and tudor domain containing 1 (SND1), mRNA.",,
298,MiSeqNONOc.csv,uc003qup.1,64143,uc003qup.1,AK090688,,,AK090688,,,"Homo sapiens cDNA FLJ33369 fis, clone BRACE2005904.",,
299,MiSeqNONOc.csv,uc001dnx.3,5548,uc001dnx.3,NM_032186,Q9H582-3,Q9H582-3,ZNF644,NM_032186,NP_115562,"Homo sapiens zinc finger protein 644 (ZNF644), transcript variant 2, mRNA.",,
300,MiSeqNONOc.csv,uc002ttj.3,44083,uc002ttj.3,NR_027020,,,ANKRD30BL,NR_027020,,"Homo sapiens ankyrin repeat domain 30B-like (ANKRD30BL), transcript variant 2, non-coding RNA.",,
301,MiSeqNONOc.csv,uc010roh.3,12201,uc010roh.3,NR_002819,,,MALAT1,NR_002819,,"Homo sapiens metastasis associated lung adenocarcinoma transcript 1 (non-protein coding) (MALAT1), non-coding RNA.",,
302,MiSeqNONOc.csv,uc002isr.3,31259,uc002isr.3,NM_006107,O95232,LC7L3_HUMAN,LUC7L3,NM_006107,NP_057508,"Homo sapiens LUC7-like 3 (S. cerevisiae) (LUC7L3), transcript variant 2, mRNA.",,
303,MiSeqNONOc.csv,uc002xva.4,46901,uc002xva.4,NM_001032288,Q13404,UB2V1_HUMAN,UBE2V1,NM_001032288,NP_001244328,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 4, mRNA.",,
304,MiSeqNONOc.csv,uc010plb.2,2908,uc010plb.2,AK294537,Q9BZX2-2,Q9BZX2-2,UCK2,,,"Homo sapiens uridine-cytidine kinase 2 (UCK2), mRNA.",,
305,MiSeqNONOc.csv,uc022bqt.1,77547,uc022bqt.1,JA760600,,,JA760600,,,"Homo sapiens piRNA piR-31490, complete sequence.",,
306,MiSeqNONOc.csv,uc002sbk.3,43336,uc002sbk.3,AL833550,O14980,XPO1_HUMAN,XPO1,,,"Homo sapiens exportin 1 (CRM1 homolog, yeast) (XPO1), mRNA.",,
307,MiSeqNONOc.csv,uc031rud.1,46898,uc031rud.1,NM_001257397,Q13404,UB2V1_HUMAN,UBE2V1,NM_001257397,NP_001244326,"Homo sapiens ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 9, mRNA.",,
308,MiSeqNONOc.csv,uc003xyl.3,73644,uc003xyl.3,NM_030958,Q9H2Y9,SO5A1_HUMAN,SLCO5A1,NM_030958,NP_112220,"Homo sapiens solute carrier organic anion transporter family, member 5A1 (SLCO5A1), transcript variant 1, mRNA.",,
309,MiSeqNONOc.csv,uc003ufs.2,68928,uc003ufs.2,NR_029411,,,LOC100133091,NR_029411,,"Homo sapiens uncharacterized LOC100133091 (LOC100133091), non-coding RNA.",,
