,start_coord,end_coord,translation_status,count,length
25990,126845641,126863617,True,1,17976
25991,126853233,126865269,True,1,12036
25992,126857897,126859970,True,1,2073
25993,126857897,126895258,False,1,37361
25994,126857897,126895258,True,1,37361
25995,126888419,126888777,True,3,358
25996,126891797,126893356,False,1,1559
25997,126891797,126893356,True,1,1559
25998,126898171,126921242,True,2,23071
25999,126898171,126935093,True,1,36922
26000,126898171,126935372,True,1,37201
26001,126898171,126966382,False,2,68211
26002,126898171,126966382,True,3,68211
26003,126923450,126958303,True,3,34853
26004,126963674,127018680,True,2,55006
26005,126972177,126972962,False,1,785
26006,126976883,126978785,True,1,1902
26007,127011822,127035087,True,1,23265
26008,127050902,127054710,True,2,3808
26009,127058704,127058871,True,1,167
26010,127058704,127060640,True,1,1936
26011,127068680,127071790,True,1,3110
26012,127077963,127080183,True,1,2220
26013,127108777,127109993,True,1,1216
26014,127139683,127140236,True,1,553
26015,127139683,127141106,True,2,1423
26016,127162207,127166197,True,1,3990
26017,127192550,127201476,True,1,8926
26018,127213431,127269028,True,4,55597
26019,127234285,127235075,True,3,790
26020,127249694,127250583,False,1,889
26021,127262635,127291720,True,1,29085
26022,127263749,127264897,True,4,1148
26023,127264120,127265268,True,1,1148
26024,127276816,127278779,True,1,1963
26025,127312422,127313678,True,1,1256
26026,127312422,127318615,True,1,6193
26027,127322501,127322928,True,2,427
26028,127325440,127325680,True,1,240
26029,127335199,127341048,True,1,5849
26030,127342866,127406927,True,1,64061
26031,127358343,127358467,True,1,124
26032,127377881,127398255,True,1,20374
26033,127413015,127419751,True,2,6736
26034,127413814,127420118,True,1,6304
26035,127440475,127441606,False,1,1131
26036,127484344,127485773,True,1,1429
26037,127507310,127509131,True,2,1821
26038,127507818,127509639,True,1,1821
26039,127508823,127510120,True,1,1297
26040,127532188,127532337,True,1,149
26041,127546414,127547434,True,1,1020
26042,127559378,127563907,True,1,4529
26043,127593738,127617920,True,1,24182
26044,127593738,127621553,False,1,27815
26045,127593738,127621553,True,3,27815
26046,127593738,127651801,True,1,58063
26047,127604389,127605309,True,1,920
26048,127610312,127613964,True,1,3652
26049,127618211,127619614,True,1,1403
26050,127631922,127637362,True,1,5440
26051,127632802,127637904,True,2,5102
26052,127639420,127640373,True,2,953
26053,127649610,127653926,True,1,4316
26054,127658578,127663475,True,1,4897
26055,127666618,127669700,True,1,3082
26056,127684180,127690126,True,4,5946
26057,127684180,127690141,True,1,5961
26058,127697648,127699933,False,1,2285
26059,127700907,127709655,False,1,8748
26060,127700907,127734305,True,2,33398
26061,127743014,127755050,True,1,12036
26062,127743207,127762011,True,3,18804
26063,127753818,127754411,True,1,593
26064,127761207,127765854,False,1,4647
26065,127761207,127766800,False,1,5593
26066,127768247,127782336,True,1,14089
26067,127779495,127780902,True,1,1407
26068,127779495,127783044,True,1,3549
26069,127802281,127805264,True,1,2983
26070,127813214,127818915,False,1,5701
26071,127813214,127818915,True,2,5701
26072,127838590,127924232,True,1,85642
26073,127838756,127839160,True,1,404
26074,127855650,127857688,True,1,2038
26075,127886939,127900833,True,1,13894
26076,127907070,127919008,True,2,11938
26077,127907134,127915694,True,2,8560
26078,127907328,127914134,True,3,6806
26079,127911154,127912463,True,2,1309
26080,127946031,127948810,True,1,2779
26081,127948437,127948972,True,2,535
26082,127963132,127984337,True,1,21205
26083,127971928,127989116,True,1,17188
26084,127972775,127977466,True,1,4691
26085,127975779,127977610,False,1,1831
26086,127976360,127976780,True,1,420
26087,127976860,127979247,True,1,2387
26088,127976980,127981345,True,1,4365
26089,127978317,127980253,True,1,1936
26090,127981441,127985068,False,1,3627
26091,127982709,127982840,True,5,131
26092,127982709,127983025,True,1,316
26093,127987498,127987834,True,2,336
26094,127987644,127987850,True,3,206
26095,127990162,127991741,False,1,1579
26096,127991097,127999062,True,1,7965
26097,127992664,127992776,True,5,112
26098,127995543,127995654,True,1,111
26099,127996315,127997244,True,2,929
26100,127997432,127998807,True,1,1375
26101,127999173,127999261,True,1,88
26102,128004420,128004983,True,2,563
26103,128017016,128018266,True,1,1250
26104,128017313,128018457,True,1,1144
26105,128019272,128019441,True,1,169
26106,128024244,128024350,True,1,106
26107,128034377,128037909,True,1,3532
26108,128037924,128154853,True,1,116929
26109,128038214,128040879,True,2,2665
26110,128038214,128041416,True,1,3202
26111,128070298,128095107,False,1,24809
26112,128075108,128076382,True,2,1274
26113,128088608,128095745,True,1,7137
26114,128089997,128091415,True,1,1418
26115,128103724,128103961,True,1,237
26116,128105016,128106262,True,1,1246
26117,128105136,128106264,True,2,1128
26118,128107476,128134407,False,1,26931
26119,128107934,128108016,True,3,82
26120,128117830,128119204,True,1,1374
26121,128117830,128123140,True,3,5310
26122,128118351,128154040,True,1,35689
26123,128118450,128119605,False,1,1155
26124,128118450,128119605,True,1,1155
26125,128119071,128119893,True,1,822
26126,128119294,128154573,True,1,35279
26127,128120777,128124446,True,1,3669
26128,128121752,128125134,False,1,3382
26129,128128947,128129545,False,1,598
26130,128129769,128135270,True,4,5501
26131,128130447,128155400,True,3,24953
26132,128134720,128134944,True,1,224
26133,128134740,128139551,True,1,4811
26134,128136463,128151535,True,1,15072
26135,128138351,128152451,True,1,14100
26136,128139089,128152956,True,1,13867
26137,128146251,128147681,True,2,1430
26138,128147618,128148336,True,1,718
26139,128162558,128163129,True,1,571
26140,128162571,128163055,False,1,484
26141,128162571,128163055,True,4,484
26142,128163225,128163505,True,1,280
26143,128163231,128163505,True,1,274
26144,128163549,128164181,False,1,632
26145,128165126,128212029,True,1,46903
26146,128168604,128168692,True,1,88
26147,128171417,128172763,True,2,1346
26148,128171417,128173894,True,1,2477
26149,128178317,128183980,True,1,5663
26150,128178325,128179312,False,1,987
26151,128215487,128215766,True,2,279
26152,128220481,128220851,True,1,370
26153,128232826,128233103,True,1,277
26154,128240335,128244294,True,5,3959
26155,128241069,128241178,True,1,109
26156,128241790,128242007,True,1,217
26157,128253173,128255923,True,1,2750
26158,128253173,128266063,True,1,12890
26159,128253386,128253472,True,5,86
26160,128268132,128269853,True,3,1721
26161,128268132,128282068,False,1,13936
26162,128273457,128274601,True,5,1144
26163,128273457,128275640,True,1,2183
26164,128276500,128278062,True,1,1562
26165,128283110,128285973,False,1,2863
26166,128304308,128316219,True,1,11911
26167,128340962,128344653,False,1,3691
26168,128340962,128344653,True,1,3691
26169,128340962,128365503,True,1,24541
26170,128346500,128349187,False,1,2687
26171,128347491,128348379,True,1,888
26172,128348147,128348702,True,1,555
26173,128375956,128376064,False,1,108
26174,128399525,128401797,True,1,2272
26175,128400033,128403339,True,1,3306
26176,128402173,128402307,False,1,134
26177,128416452,128418715,True,1,2263
26178,128433652,128433895,False,1,243
26179,128443525,128443620,True,1,95
26180,128463381,128469372,True,1,5991
26181,128477203,128616265,True,2,139062
26182,128479868,128714664,True,2,234796
26183,128509714,128529200,True,1,19486
26184,128509714,128530059,False,1,20345
26185,128509714,128530059,True,6,20345
26186,128509714,128546592,True,1,36878
26187,128560562,128683706,True,1,123144
26188,128564543,128568258,True,1,3715
26189,128576765,128577132,False,1,367
26190,128595860,128620860,False,1,25000
26191,128598067,128601137,True,2,3070
26192,128624049,128624571,False,1,522
26193,128624049,128624639,False,1,590
26194,128639543,128695496,True,3,55953
26195,128642187,128643042,True,3,855
26196,128646961,128649702,True,2,2741
26197,128646961,128652571,True,1,5610
26198,128659105,128659212,True,1,107
26199,128661308,128670375,False,1,9067
26200,128686033,128696658,True,1,10625
26201,128691779,128702154,True,2,10375
26202,128691779,128702246,True,1,10467
26203,128691779,128735623,True,2,43844
26204,128691779,128739752,True,1,47973
26205,128693112,128702815,True,1,9703
26206,128713131,128746330,True,1,33199
26207,128717300,128717410,True,1,110
26208,128717711,128718530,True,4,819
26209,128721907,128721981,True,1,74
26210,128727374,128741036,False,1,13662
26211,128727416,128741025,True,1,13609
26212,128727416,128741576,True,2,14160
26213,128729987,128732449,True,2,2462
26214,128734252,128747400,True,1,13148
26215,128749199,128761409,True,6,12210
26216,128751760,128783145,True,1,31385
26217,128755507,128761273,True,1,5766
26218,128776453,128792852,True,5,16399
26219,128788524,128802989,False,1,14465
26220,128806264,128808564,False,2,2300
26221,128807224,128818102,False,2,10878
26222,128807224,128829388,False,1,22164
26223,128825088,128828361,False,1,3273
26224,128861568,128866285,True,2,4717
26225,128874743,128876592,True,1,1849
26226,128887964,128888355,False,1,391
26227,128887964,128888355,True,2,391
26228,128887964,128888750,True,1,786
26229,128892334,128911004,False,1,18670
26230,128892334,128911004,True,2,18670
26231,128896357,128896935,True,1,578
26232,128903868,128905710,True,1,1842
26233,128904524,128917649,True,1,13125
26234,128916210,128930476,True,2,14266
26235,128921899,128930260,False,1,8361
26236,128921899,128930260,True,1,8361
26237,128929618,128930963,False,1,1345
26238,128947007,128968657,True,1,21650
26239,128988985,128989148,True,5,163
26240,128997674,129024106,False,2,26432
26241,129004127,129009170,True,2,5043
26242,129014500,129014996,True,1,496
26243,129019065,129019745,True,1,680
26244,129020983,129021373,True,1,390
26245,129028140,129028251,True,2,111
26246,129045629,129052112,True,1,6483
26247,129065065,129065496,True,1,431
26248,129065065,129066445,True,6,1380
26249,129065702,129066445,True,2,743
26250,129072562,129083076,True,1,10514
26251,129078073,129080109,False,1,2036
26252,129081539,129083346,True,1,1807
26253,129085150,129087514,True,1,2364
26254,129087615,129089349,True,1,1734
26255,129094830,129119877,False,1,25047
26256,129102839,129143915,False,1,41076
26257,129113704,129113808,True,2,104
26258,129121011,129134125,False,1,13114
26259,129121675,129124730,False,1,3055
26260,129128561,129140744,False,1,12183
26261,129130694,129133870,False,1,3176
26262,129130981,129134090,True,1,3109
26263,129139364,129139442,True,1,78
26264,129143273,129143489,True,8,216
26265,129143727,129147336,False,1,3609
26266,129145983,129147374,True,5,1391
26267,129174856,129195874,True,1,21018
26268,129183662,129185601,True,1,1939
26269,129201711,129202184,True,1,473
26270,129203388,129214995,True,1,11607
26271,129213449,129214715,True,2,1266
26272,129216299,129216716,False,1,417
26273,129232439,129237768,False,1,5329
26274,129242536,129242999,True,4,463
26275,129250855,129251370,True,1,515
26276,129257783,129258907,True,1,1124
26277,129268569,129269805,True,1,1236
26278,129293720,129296188,False,1,2468
26279,129312745,129315993,True,1,3248
26280,129315484,129326150,True,1,10666
26281,129315484,129330365,True,1,14881
26282,129321830,129325076,True,4,3246
26283,129324684,129324763,True,2,79
26284,129339288,129340809,True,1,1521
26285,129341559,129455684,False,1,114125
26286,129352337,129352699,True,1,362
26287,129360165,129366145,True,1,5980
26288,129362046,129362860,True,2,814
26289,129362514,129362670,True,1,156
26290,129363041,129363802,True,1,761
26291,129364390,129372991,False,1,8601
26292,129365776,129367785,True,1,2009
26293,129384642,129385083,True,1,441
26294,129386318,129387095,True,1,777
26295,129388082,129395436,False,1,7354
26296,129388082,129395436,True,3,7354
26297,129388397,129395436,True,1,7039
26298,129389298,129396221,True,1,6923
26299,129399787,129401432,False,1,1645
26300,129399787,129401432,True,2,1645
26301,129403472,129417866,True,1,14394
26302,129403555,129425629,False,1,22074
26303,129404288,129404403,True,1,115
26304,129411387,129647492,False,1,236105
26305,129411973,129413060,False,1,1087
26306,129411973,129413060,True,2,1087
26307,129417903,129425624,True,1,7721
26308,129465242,129467162,True,4,1920
26309,129467315,129470327,True,1,3012
26310,129503184,129530013,True,3,26829
26311,129505977,129544430,True,1,38453
26312,129512700,129513079,True,1,379
26313,129512700,129517334,True,1,4634
26314,129559119,129573270,True,1,14151
26315,129563328,129567418,True,4,4090
26316,129583983,129706642,True,1,122659
26317,129589897,129594427,True,1,4530
26318,129596736,129601892,True,2,5156
26319,129616752,129617024,False,1,272
26320,129617713,129620070,True,1,2357
26321,129625223,129625586,True,2,363
26322,129625336,129626429,False,1,1093
26323,129626375,129626486,False,1,111
26324,129628052,129630892,True,2,2840
26325,129662602,129704580,True,1,41978
26326,129668231,129668363,False,1,132
26327,129668999,129674343,False,1,5344
26328,129677680,129691580,True,2,13900
26329,129677680,129692484,True,1,14804
26330,129677680,129702019,True,1,24339
26331,129691585,129691749,True,1,164
26332,129691806,129695457,True,1,3651
26333,129703543,129703854,True,2,311
26334,129703544,129703873,True,1,329
26335,129709944,129722267,True,3,12323
26336,129711846,129711996,True,1,150
26337,129718395,129718690,True,1,295
26338,129718395,129722400,True,1,4005
26339,129718395,129724519,True,1,6124
26340,129722763,129739506,True,1,16743
26341,129727536,129728054,False,1,518
26342,129727536,129728054,True,1,518
26343,129728472,129728724,False,1,252
26344,129746993,129748435,True,1,1442
26345,129750183,129750257,True,1,74
26346,129758864,129759310,True,3,446
26347,129759710,129760063,True,1,353
26348,129771635,129772779,True,2,1144
26349,129773281,129775852,True,1,2571
26350,129775230,129824188,True,1,48958
26351,129776376,129776549,True,1,173
26352,129779466,129781626,False,1,2160
26353,129779611,129781687,True,1,2076
26354,129779611,129782673,True,1,3062
26355,129786266,129798973,True,1,12707
26356,129786266,129804914,True,1,18648
26357,129790710,129790783,True,3,73
26358,129796645,129834914,False,1,38269
26359,129832179,129872900,True,1,40721
26360,129841490,129845850,True,1,4360
26361,129841490,129851683,True,4,10193
26362,129854881,129855180,False,1,299
26363,129854881,129855180,True,5,299
26364,129854988,129855312,False,1,324
26365,129864547,129867064,True,1,2517
26366,129873100,129952750,True,1,79650
26367,129874191,129879780,True,1,5589
26368,129875438,129876502,True,1,1064
26369,129897566,129898855,True,1,1289
26370,129898463,129899319,True,1,856
26371,129898787,129899473,True,2,686
26372,129905608,129905800,True,1,192
26373,129908329,129910631,True,2,2302
26374,129922226,129975282,True,1,53056
26375,129927938,129929494,True,1,1556
26376,129941511,129942195,True,1,684
26377,129942955,129959494,True,2,16539
26378,129943766,129987871,True,1,44105
26379,129948143,129948253,True,1,110
26380,129960805,129961053,True,1,248
26381,129962684,129963192,True,1,508
26382,129962684,129965350,False,1,2666
26383,129962684,129965350,True,2,2666
26384,129963034,129963105,True,2,71
26385,130005315,130010183,True,1,4868
26386,130007867,130008033,False,1,166
26387,130008815,130082857,False,1,74042
26388,130008815,130082857,True,1,74042
26389,130033403,130034256,True,1,853
26390,130036263,130072414,True,2,36151
26391,130046024,130101565,True,1,55541
26392,130058886,130077196,True,1,18310
26393,130059273,130063482,True,2,4209
26394,130059273,130064377,True,1,5104
26395,130065223,130071007,True,1,5784
26396,130065293,130065464,True,1,171
26397,130081656,130090761,True,1,9105
26398,130096556,130097077,True,1,521
26399,130106915,130107645,True,1,730
26400,130141255,130149496,False,1,8241
26401,130141255,130149496,True,2,8241
26402,130148009,130148192,False,1,183
26403,130163338,130165544,True,1,2206
26404,130164713,130170301,True,1,5588
26405,130202613,130209078,True,2,6465
26406,130209108,130209496,True,1,388
26407,130216388,130216603,True,4,215
26408,130217820,130221021,True,4,3201
26409,130224877,130225169,True,1,292
26410,130225736,130237368,False,1,11632
26411,130228594,130229760,True,1,1166
26412,130244709,130245543,True,1,834
26413,130260727,130261096,True,1,369
26414,130260767,130262086,True,1,1319
26415,130268308,130274871,True,1,6563
26416,130268308,130281199,True,1,12891
26417,130279955,130364966,True,1,85011
26418,130286808,130286949,True,5,141
26419,130290093,130290933,True,1,840
26420,130290093,130291366,False,1,1273
26421,130308272,130308546,True,3,274
26422,130341603,130346189,True,1,4586
26423,130342614,130365501,True,2,22887
26424,130356547,130357414,True,1,867
26425,130359615,130360928,True,1,1313
26426,130367768,130685436,False,1,317668
26427,130376714,130379356,False,1,2642
26428,130389010,130390022,True,1,1012
26429,130394032,130396164,True,1,2132
26430,130394765,130394874,True,1,109
26431,130408263,130410330,True,1,2067
26432,130408263,130412094,True,2,3831
26433,130408263,130418218,True,1,9955
26434,130409631,130410234,True,1,603
26435,130416094,130417578,True,1,1484
26436,130421881,130445114,True,1,23233
26437,130428337,130432382,False,1,4045
26438,130428337,130432382,True,1,4045
26439,130429191,130429370,True,3,179
26440,130431332,130444158,True,1,12826
26441,130432356,130433240,False,1,884
26442,130432356,130435603,False,1,3247
26443,130432356,130436856,False,1,4500
26444,130433798,130445074,True,1,11276
26445,130437164,130439964,True,3,2800
26446,130445015,130506842,True,7,61827
26447,130455205,130457666,True,1,2461
26448,130466635,130467135,True,2,500
26449,130470695,130472207,False,1,1512
26450,130470695,130473966,False,1,3271
26451,130483587,130484260,True,1,673
26452,130483921,130484260,True,2,339
26453,130484283,130486444,True,2,2161
26454,130487080,130490366,True,2,3286
26455,130511439,130513021,True,3,1582
26456,130539421,130539663,False,1,242
26457,130555198,130571908,False,1,16710
26458,130562459,130607218,True,2,44759
26459,130567156,130580025,True,4,12869
26460,130567207,130580080,True,1,12873
26461,130568972,130572998,True,1,4026
26462,130571882,130576388,False,1,4506
26463,130571882,130576388,True,1,4506
26464,130581563,130584675,False,1,3112
26465,130585282,130585590,True,4,308
26466,130589443,130591039,True,1,1596
26467,130593467,130595118,True,1,1651
26468,130596357,130597144,True,1,787
26469,130599245,130599982,True,3,737
26470,130612731,130612826,True,7,95
26471,130613806,130613894,True,1,88
26472,130629811,130630058,True,3,247
26473,130629811,130639090,True,1,9279
26474,130637743,130663716,False,2,25973
26475,130637743,130706545,False,1,68802
26476,130673786,130674918,True,3,1132
26477,130675627,130679940,True,1,4313
26478,130675923,130676015,True,1,92
26479,130676808,130751912,True,1,75104
26480,130676808,130757315,True,1,80507
26481,130680250,130680641,True,1,391
26482,130680250,130680651,True,1,401
26483,130680250,130680690,True,1,440
26484,130682712,130684642,True,1,1930
26485,130682712,130686777,True,1,4065
26486,130683700,130684957,True,1,1257
26487,130687385,130690055,True,1,2670
26488,130691955,130694081,True,2,2126
26489,130693286,130696437,True,3,3151
26490,130721006,130721104,True,1,98
26491,130721006,130721270,True,1,264
26492,130721179,130721270,True,1,91
26493,130721670,130723248,True,1,1578
26494,130730164,130732485,True,1,2321
26495,130731273,130732091,True,1,818
26496,130731324,130732088,True,3,764
26497,130747714,130902312,True,2,154598
26498,130762330,130771785,True,7,9455
26499,130765150,130772830,True,1,7680
26500,130767717,130768075,True,1,358
26501,130768390,130774476,True,2,6086
26502,130768390,130776273,True,1,7883
26503,130770910,130772152,False,1,1242
26504,130770910,130772152,True,2,1242
26505,130780327,130781943,True,1,1616
26506,130785348,130785471,True,1,123
26507,130788842,130789197,True,1,355
26508,130789465,130791661,True,1,2196
26509,130811230,130813877,True,1,2647
26510,130812425,130812578,False,1,153
26511,130812425,130813902,False,1,1477
26512,130812425,130815090,True,1,2665
26513,130814834,130815642,True,1,808
26514,130815357,130815861,True,1,504
26515,130820894,130821428,True,1,534
26516,130827761,130827915,False,2,154
26517,130827761,130827915,True,2,154
26518,130831009,130831566,True,1,557
26519,130843046,130843354,True,1,308
26520,130843330,130844223,True,1,893
26521,130843537,130844223,True,4,686
26522,130844304,130844395,True,1,91
26523,130846391,130846482,False,1,91
26524,130846624,130850240,True,1,3616
26525,130851240,130854018,True,1,2778
26526,130851722,130854980,True,2,3258
26527,130877283,130894224,True,1,16941
26528,130880410,130889334,True,3,8924
26529,130881673,130889951,True,1,8278
26530,130882027,130885209,True,1,3182
26531,130886034,130887549,False,1,1515
26532,130886034,130887549,True,1,1515
26533,130889653,130893299,True,1,3646
26534,130890810,130898203,False,1,7393
26535,130898293,130899105,True,1,812
26536,130907321,130924471,True,1,17150
26537,130909919,130921812,True,4,11893
26538,130945820,131033242,True,2,87422
26539,130959222,130959320,True,2,98
26540,130959388,130959707,True,2,319
26541,130960395,130960481,True,1,86
26542,130964734,130976469,True,2,11735
26543,130972423,130972657,False,1,234
26544,130972423,130972657,True,1,234
26545,130975644,130975971,False,1,327
26546,130975644,130980897,False,1,5253
26547,130976050,130976303,False,1,253
26548,130976050,130981138,False,1,5088
26549,130979773,130982544,True,1,2771
26550,131003431,131006104,False,1,2673
26551,131010613,131010867,True,1,254
26552,131018014,131025765,True,1,7751
26553,131079287,131081850,True,2,2563
26554,131081618,131081799,True,2,181
26555,131081913,131087621,True,5,5708
26556,131085222,131085885,True,1,663
26557,131085222,131085901,False,1,679
26558,131085222,131086470,False,1,1248
26559,131085222,131086470,True,2,1248
26560,131088207,131088690,True,1,483
26561,131088664,131104334,True,1,15670
26562,131089181,131089279,True,1,98
26563,131101473,131110880,False,1,9407
26564,131101473,131110880,True,2,9407
26565,131102316,131103657,True,2,1341
26566,131102319,131103657,True,1,1338
26567,131109448,131116004,True,1,6556
26568,131113372,131113886,False,1,514
26569,131118305,131130971,False,1,12666
26570,131122898,131123186,True,1,288
26571,131128248,131168054,True,1,39806
26572,131128248,131168057,True,1,39809
26573,131159705,131172493,True,1,12788
26574,131159761,131172493,False,1,12732
26575,131159761,131172493,True,2,12732
26576,131159761,131190232,True,1,30471
26577,131202981,131218356,True,3,15375
26578,131226579,131227190,True,1,611
26579,131226798,131269743,True,1,42945
26580,131227252,131227471,True,1,219
26581,131228084,131270240,True,1,42156
26582,131240950,131241190,True,1,240
26583,131242093,131242336,True,1,243
26584,131243662,131243789,True,1,127
26585,131245203,131245407,True,2,204
26586,131256230,131256313,True,1,83
26587,131261211,131261414,True,1,203
26588,131268094,131268225,False,1,131
26589,131268461,131269241,True,1,780
26590,131294685,131296253,True,1,1568
26591,131294695,131294954,True,1,259
26592,131302724,131303071,True,2,347
26593,131309395,131309601,True,1,206
26594,131310403,131310603,True,1,200
26595,131320458,131321174,True,1,716
26596,131320458,131327401,True,1,6943
26597,131327860,131360490,False,1,32630
26598,131340767,131375568,True,1,34801
26599,131340767,131421754,False,1,80987
26600,131345067,131373063,True,1,27996
26601,131345067,131374729,True,1,29662
26602,131345067,131393026,True,1,47959
26603,131345617,131375073,True,1,29456
26604,131350581,131351114,True,2,533
26605,131360254,131364027,False,1,3773
26606,131369968,131370661,True,1,693
26607,131369971,131370661,True,1,690
26608,131373741,131373976,True,1,235
26609,131426320,131426322,True,1,2
26610,131426407,131427463,False,1,1056
26611,131426407,131434150,False,1,7743
26612,131428264,131429848,True,2,1584
26613,131432099,131433513,True,1,1414
26614,131440479,131550463,True,1,109984
26615,131458723,131460634,True,1,1911
26616,131458723,131460702,True,2,1979
26617,131460991,131541668,True,1,80677
26618,131460991,131560692,True,1,99701
26619,131477341,131481332,False,1,3991
26620,131477341,131481332,True,8,3991
26621,131488737,131490896,True,1,2159
26622,131530229,131530834,True,7,605
26623,131539533,131540253,True,1,720
26624,131539590,131540253,True,1,663
26625,131550838,131605533,True,1,54695
26626,131559216,131559756,True,1,540
26627,131563359,131572306,False,1,8947
26628,131568609,131568751,True,1,142
26629,131619383,131620995,True,2,1612
26630,131633416,131634795,False,1,1379
26631,131633416,131634795,True,4,1379
26632,131633416,131635090,True,1,1674
26633,131639023,131641788,True,1,2765
26634,131639803,131639957,True,3,154
26635,131644232,131671833,True,3,27601
26636,131645882,131666838,True,2,20956
26637,131676136,131798778,True,2,122642
26638,131686020,131688252,True,1,2232
26639,131743092,131745385,True,7,2293
26640,131756020,131799646,False,1,43626
26641,131756020,131799646,True,2,43626
26642,131756020,131905362,True,1,149342
26643,131759082,131779254,False,1,20172
26644,131759379,131801784,True,2,42405
26645,131772553,131773139,True,1,586
26646,131772553,131777114,True,6,4561
26647,131783981,131789179,True,1,5198
26648,131785021,131947710,True,3,162689
26649,131807847,131808658,True,1,811
26650,131808654,131814919,True,1,6265
26651,131828699,131830560,True,1,1861
26652,131834600,131846756,True,1,12156
26653,131834600,131848223,True,1,13623
26654,131870586,131872005,True,1,1419
26655,131876288,131888553,False,1,12265
26656,131880753,131881788,True,2,1035
26657,131887765,131888036,True,1,271
26658,131907281,131909622,True,2,2341
26659,131907479,131913748,False,1,6269
26660,131966601,131971454,True,1,4853
26661,131975435,131976231,True,1,796
26662,131975435,131976374,True,1,939
26663,131982872,132022598,True,3,39726
26664,131990312,131999681,True,1,9369
26665,131992688,131993078,False,1,390
26666,131996034,131996174,True,1,140
26667,132015373,132017526,True,1,2153
26668,132021260,132030157,False,1,8897
26669,132022853,132023222,True,1,369
26670,132049723,132050780,True,1,1057
26671,132050291,132051143,True,1,852
26672,132050515,132051189,True,1,674
26673,132050515,132051226,True,2,711
26674,132052310,132055609,True,1,3299
26675,132057826,132057975,True,1,149
26676,132063803,132065071,True,1,1268
26677,132065006,132065558,True,1,552
26678,132072219,132075321,True,1,3102
26679,132077782,132083683,False,1,5901
26680,132081478,132084039,True,1,2561
26681,132089844,132098734,True,2,8890
26682,132091675,132095399,False,1,3724
26683,132091679,132095399,False,1,3720
26684,132091679,132095399,True,1,3720
26685,132104304,132104392,True,1,88
26686,132109829,132110232,True,1,403
26687,132118931,132121163,True,1,2232
26688,132147383,132157946,False,1,10563
26689,132188062,132192127,True,2,4065
26690,132188062,132197105,True,1,9043
26691,132195795,132196777,False,1,982
26692,132199764,132200268,True,5,504
26693,132210081,132210515,True,1,434
26694,132210163,132210515,True,1,352
26695,132211864,132213198,True,1,1334
26696,132226553,132226801,True,1,248
26697,132238943,132390450,True,1,151507
26698,132249313,132320380,True,2,71067
26699,132261009,132261685,True,4,676
26700,132294395,132324302,True,1,29907
26701,132304610,132372420,True,1,67810
26702,132323759,132331464,True,2,7705
26703,132375217,132382969,True,5,7752
26704,132377299,132378063,True,2,764
26705,132378065,132378697,True,2,632
26706,132382337,132389486,True,1,7149
26707,132394124,132397926,True,1,3802
26708,132401086,132401734,False,1,648
26709,132406132,132406834,True,1,702
26710,132406132,132407122,True,2,990
26711,132410761,132438798,True,1,28037
26712,132410761,132441850,True,1,31089
26713,132435233,132439215,False,1,3982
26714,132437400,132440018,False,2,2618
26715,132437400,132440018,True,6,2618
26716,132441939,132457743,True,1,15804
26717,132464647,132483360,False,1,18713
26718,132467713,132469394,True,1,1681
26719,132468833,132469932,True,3,1099
26720,132468833,132473046,True,1,4213
26721,132473934,132475545,True,1,1611
26722,132488343,132488923,True,1,580
26723,132488343,132488927,True,1,584
26724,132488371,132488923,True,1,552
26725,132488371,132488927,True,1,556
26726,132488543,132489024,True,1,481
26727,132488990,132490471,True,2,1481
26728,132491951,132492273,True,1,322
26729,132495419,132497145,True,1,1726
26730,132495419,132497148,True,2,1729
26731,132503594,132510308,True,1,6714
26732,132509819,132514230,True,1,4411
26733,132509819,132604927,True,1,95108
26734,132510889,132558404,True,1,47515
26735,132516505,132637118,True,2,120613
26736,132517786,132637781,True,1,119995
26737,132521317,132531236,False,1,9919
26738,132528653,132530144,True,2,1491
26739,132529716,132536849,False,1,7133
26740,132542720,132564792,False,1,22072
26741,132542720,132564792,True,1,22072
26742,132551509,132556117,False,1,4608
26743,132553334,132555031,True,1,1697
26744,132556295,132556600,False,1,305
26745,132556295,132556600,True,4,305
26746,132575344,132590717,True,1,15373
26747,132577489,132582957,True,1,5468
26748,132582475,132584714,True,1,2239
26749,132601360,132650677,False,1,49317
26750,132601360,132650677,True,1,49317
26751,132601692,132651009,True,1,49317
26752,132611254,132613815,False,1,2561
26753,132614029,132617907,True,1,3878
26754,132628122,132632573,True,1,4451
26755,132628866,132633019,False,1,4153
26756,132662412,132662491,True,1,79
26757,132685354,132687622,True,2,2268
26758,132716848,132722711,True,1,5863
26759,132721460,132721800,True,1,340
26760,132728713,132729340,True,1,627
26761,132765088,132766253,False,1,1165
26762,132765088,132766253,True,1,1165
26763,132768580,132775735,True,2,7155
26764,132768580,132777982,True,1,9402
26765,132768580,132791221,True,1,22641
26766,132768580,132794971,True,1,26391
26767,132768580,132797548,True,1,28968
26768,132772650,132793035,False,1,20385
26769,132772650,132793035,True,1,20385
26770,132793003,132793795,False,1,792
26771,132801185,132813744,True,1,12559
26772,132812310,132813256,True,4,946
26773,132813999,132817324,True,1,3325
26774,132826656,132833916,True,1,7260
26775,132835382,132839635,True,2,4253
26776,132860133,132860219,True,5,86
26777,132865518,132868553,True,2,3035
26778,132879062,132882051,False,1,2989
26779,132885143,132886607,False,1,1464
