,dataset,transcript,Unnamed: 0,#kgID,mRNA,spID,spDisplayID,geneSymbol,refseq,protAcc,description,rfamAcc,tRnaName
234,MiSeqNONOc.csv,uc010osv.1,5552,uc010osv.1,AK294754,A2PYH4,HFM1_HUMAN,HFM1,,,"Homo sapiens HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae) (HFM1), mRNA.",,
235,MiSeqSFPQc.csv,uc011ecs.2,61844,uc011ecs.2,AK299378,F2Z2Y1,F2Z2Y1_HUMAN,EYA4,NM_004100,NP_004091,"Homo sapiens eyes absent homolog 4 (Drosophila) (EYA4), transcript variant 1, mRNA.",,
236,MiSeqSFPQc.csv,uc011bmh.2,51451,uc011bmh.2,NR_049770,B7Z637,B7Z637_HUMAN,ARMC8,NM_015396,NP_056211,"Homo sapiens armadillo repeat containing 8 (ARMC8), transcript variant 6, non-coding RNA.",,
237,MiSeqSFPQc.csv,uc001xlt.2,21483,uc001xlt.2,NM_001034852,Q9H4F8-2,Q9H4F8-2,SMOC1,NM_001034852,NP_001030024,"Homo sapiens SPARC related modular calcium binding 1 (SMOC1), transcript variant 1, mRNA.",,
238,MiSeqNONOc.csv,uc001xlt.2,21483,uc001xlt.2,NM_001034852,Q9H4F8-2,Q9H4F8-2,SMOC1,NM_001034852,NP_001030024,"Homo sapiens SPARC related modular calcium binding 1 (SMOC1), transcript variant 1, mRNA.",,
239,MiSeqSFPQc.csv,uc011byq.2,54539,uc011byq.2,AK295846,B4DIZ2,B4DIZ2_HUMAN,UBE2K,NM_001111113,,"Homo sapiens ubiquitin-conjugating enzyme E2K (UBE2K), transcript variant 1, mRNA.",,
240,MiSeqSFPQc.csv,uc003qec.4,61841,uc003qec.4,NM_004100,O95677,EYA4_HUMAN,EYA4,NM_004100,NP_004091,"Homo sapiens eyes absent homolog 4 (Drosophila) (EYA4), transcript variant 1, mRNA.",,
241,MiSeqSFPQc.csv,uc011ecq.2,61846,uc011ecq.2,AK301950,O95677-5,O95677-5,EYA4,NM_172105,NP_742103,"Homo sapiens eyes absent homolog 4 (Drosophila) (EYA4), transcript variant 4, mRNA.",,
242,MiSeqSFPQc.csv,uc010lzb.3,73646,uc010lzb.3,NM_001146009,E9PKK5,E9PKK5_HUMAN,SLCO5A1,NM_001146009,NP_001139481,"Homo sapiens solute carrier organic anion transporter family, member 5A1 (SLCO5A1), transcript variant 3, mRNA.",,
243,MiSeqNONOc.csv,uc010lzb.3,73646,uc010lzb.3,NM_001146009,E9PKK5,E9PKK5_HUMAN,SLCO5A1,NM_001146009,NP_001139481,"Homo sapiens solute carrier organic anion transporter family, member 5A1 (SLCO5A1), transcript variant 3, mRNA.",,
244,MiSeqSFPQc.csv,uc001aif.3,4136,uc001aif.3,NM_002074,P62873,GBB1_HUMAN,GNB1,NM_002074,NP_002065,"Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1 (GNB1), mRNA.",,
245,MiSeqNONOc.csv,uc001aif.3,4136,uc001aif.3,NM_002074,P62873,GBB1_HUMAN,GNB1,NM_002074,NP_002065,"Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1 (GNB1), mRNA.",,
246,MiSeqSFPQc.csv,uc001onx.3,12377,uc001onx.3,NM_001164162,Q5H9R7-2,Q5H9R7-2,PPP6R3,NM_001164162,NP_001157634,"Homo sapiens protein phosphatase 6, regulatory subunit 3 (PPP6R3), transcript variant 1, mRNA.",,
247,MiSeqSFPQc.csv,uc004eue.3,78769,uc004eue.3,NM_006603,Q8N3U4,STAG2_HUMAN,STAG2,NM_006603,NP_006594,"Homo sapiens stromal antigen 2 (STAG2), transcript variant 4, mRNA.",,
248,MiSeqSFPQc.csv,uc011mpt.1,79783,uc011mpt.1,NR_001568,,,BCYRN1,NR_001568,,"Homo sapiens brain cytoplasmic RNA 1 (BCYRN1), non-coding RNA.",,
249,MiSeqSFPQc.csv,uc003crq.2,52534,uc003crq.2,NM_003074,Q92922,SMRC1_HUMAN,SMARCC1,NM_003074,NP_003065,"Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 (SMARCC1), mRNA.",,
250,MiSeqSFPQc.csv,uc010jbr.1,59344,uc010jbr.1,AK308672,P52803,EFNA5_HUMAN,EFNA5,NM_001962,NP_001953,"Homo sapiens ephrin-A5 (EFNA5), mRNA.",,
251,MiSeqSFPQc.csv,uc001suu.4,16709,uc001suu.4,BC000714,Q16630-2,Q16630-2,CPSF6,NM_007007,NP_008938,"Homo sapiens cleavage and polyadenylation specific factor 6, 68kDa (CPSF6), mRNA.",,
252,MiSeqSFPQc.csv,uc010nlq.1,79827,uc010nlq.1,NR_028379,,,FTX,NR_028379,,"Homo sapiens FTX transcript, XIST regulator (non-protein coding) (FTX), non-coding RNA.",,
253,MiSeqNONOc.csv,uc010nlq.1,79827,uc010nlq.1,NR_028379,,,FTX,NR_028379,,"Homo sapiens FTX transcript, XIST regulator (non-protein coding) (FTX), non-coding RNA.",,
254,MiSeqSFPQc.csv,uc001iyu.4,8114,uc001iyu.4,NM_181698,Q8ND76,CCNY_HUMAN,CCNY,NM_181698,NP_859049,"Homo sapiens cyclin Y (CCNY), transcript variant 2, mRNA.",,
255,MiSeqSFPQc.csv,uc021shu.1,23632,uc021shu.1,NR_038255,,,LOC100288637,NR_038255,,"Homo sapiens OTU domain containing 7A pseudogene (LOC100288637), transcript variant 3, non-coding RNA.",,
256,MiSeqNONOc.csv,uc021shu.1,23632,uc021shu.1,NR_038255,,,LOC100288637,NR_038255,,"Homo sapiens OTU domain containing 7A pseudogene (LOC100288637), transcript variant 3, non-coding RNA.",,
257,MiSeqSFPQc.csv,uc003dhz.3,50801,uc003dhz.3,NM_001141947,A2RUB6,CCD66_HUMAN,CCDC66,NM_001141947,NP_001135419,"Homo sapiens coiled-coil domain containing 66 (CCDC66), transcript variant 1, mRNA.",,
258,MiSeqSFPQc.csv,uc021xrw.1,56590,uc021xrw.1,NM_014331,Q9UPY5,XCT_HUMAN,SLC7A11,NM_014331,NP_055146,"Homo sapiens solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11 (SLC7A11), mRNA.",,
259,MiSeqSFPQc.csv,uc001chs.3,1063,uc001chs.3,NM_004559,P67809,YBOX1_HUMAN,YBX1,NM_004559,NP_004550,"Homo sapiens Y box binding protein 1 (YBX1), mRNA.",,
260,MiSeqSFPQc.csv,uc010lam.1,68777,uc010lam.1,NM_001257190,A8MXF9,A8MXF9_HUMAN,POM121,NM_001257190,NP_001244119,"Homo sapiens POM121 transmembrane nucleoporin (POM121), transcript variant 1, mRNA.",,
261,MiSeqNONOc.csv,uc010lam.1,68777,uc010lam.1,NM_001257190,A8MXF9,A8MXF9_HUMAN,POM121,NM_001257190,NP_001244119,"Homo sapiens POM121 transmembrane nucleoporin (POM121), transcript variant 1, mRNA.",,
262,MiSeqSFPQc.csv,uc010snu.2,16326,uc010snu.2,AK299329,E7EX17,E7EX17_HUMAN,EIF4B,NM_001417,NP_001408,"Homo sapiens eukaryotic translation initiation factor 4B (EIF4B), mRNA.",,
263,MiSeqSFPQc.csv,uc003pek.3,61425,uc003pek.3,CR749458,Q93096,TP4A1_HUMAN,PTP4A1,NM_003463,NP_003454,"Homo sapiens protein tyrosine phosphatase type IVA, member 1 (PTP4A1), mRNA.",,
264,MiSeqSFPQc.csv,uc002ttj.3,44083,uc002ttj.3,NR_027020,,,ANKRD30BL,NR_027020,,"Homo sapiens ankyrin repeat domain 30B-like (ANKRD30BL), transcript variant 2, non-coding RNA.",,
265,MiSeqNONOc.csv,uc002ttj.3,44083,uc002ttj.3,NR_027020,,,ANKRD30BL,NR_027020,,"Homo sapiens ankyrin repeat domain 30B-like (ANKRD30BL), transcript variant 2, non-coding RNA.",,
266,MiSeqSFPQc.csv,uc003ezi.3,51578,uc003ezi.3,NM_207292,Q9NR56-2,Q9NR56-2,MBNL1,NM_207292,NP_997175,"Homo sapiens muscleblind-like splicing regulator 1 (MBNL1), transcript variant 2, mRNA.",,
267,MiSeqSFPQc.csv,uc002sbk.3,43336,uc002sbk.3,AL833550,O14980,XPO1_HUMAN,XPO1,,,"Homo sapiens exportin 1 (CRM1 homolog, yeast) (XPO1), mRNA.",,
268,MiSeqNONOc.csv,uc002sbk.3,43336,uc002sbk.3,AL833550,O14980,XPO1_HUMAN,XPO1,,,"Homo sapiens exportin 1 (CRM1 homolog, yeast) (XPO1), mRNA.",,
269,MiSeqSFPQc.csv,uc002fgp.3,28221,uc002fgp.3,NM_198390,Q8IY22,CMIP_HUMAN,CMIP,NM_198390,NP_938204,"Homo sapiens c-Maf inducing protein (CMIP), transcript variant 1, mRNA.",,
270,MiSeqSFPQc.csv,uc031rcu.1,31076,uc031rcu.1,JQ790708,A6NM11,L37A2_HUMAN,LRRC37A2,,,"Homo sapiens leucine rich repeat containing 37, member A2 (LRRC37A2), mRNA.",,
271,MiSeqSFPQc.csv,uc002xvu.1,46917,uc002xvu.1,NM_181442,Q9H2P0,ADNP_HUMAN,ADNP,NM_181442,NP_852107,"Homo sapiens activity-dependent neuroprotector homeobox (ADNP), transcript variant 2, mRNA.",,
272,MiSeqNONOc.csv,uc002xvu.1,46917,uc002xvu.1,NM_181442,Q9H2P0,ADNP_HUMAN,ADNP,NM_181442,NP_852107,"Homo sapiens activity-dependent neuroprotector homeobox (ADNP), transcript variant 2, mRNA.",,
273,MiSeqSFPQc.csv,uc003yks.2,73931,uc003yks.2,AB384540,J3KMW7,J3KMW7_HUMAN,UBR5,NM_015902,NP_056986,"Homo sapiens ubiquitin protein ligase E3 component n-recognin 5 (UBR5), mRNA.",,
274,MiSeqSFPQc.csv,uc001oiw.2,12293,uc001oiw.2,NM_002896,Q9BWF3,RBM4_HUMAN,RBM4,NM_002896,NP_002887,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 1, mRNA.",,
275,MiSeqNONOc.csv,uc001oiw.2,12293,uc001oiw.2,NM_002896,Q9BWF3,RBM4_HUMAN,RBM4,NM_002896,NP_002887,"Homo sapiens RNA binding motif protein 4 (RBM4), transcript variant 1, mRNA.",,
276,MiSeqSFPQc.csv,uc011cmn.2,57021,uc011cmn.2,NM_001171805,B7ZLL4,B7ZLL4_HUMAN,PAPD7,NM_001171805,NP_001165276,"Homo sapiens PAP associated domain containing 7 (PAPD7), transcript variant 2, mRNA.",,
277,MiSeqNONOc.csv,uc011cmn.2,57021,uc011cmn.2,NM_001171805,B7ZLL4,B7ZLL4_HUMAN,PAPD7,NM_001171805,NP_001165276,"Homo sapiens PAP associated domain containing 7 (PAPD7), transcript variant 2, mRNA.",,
278,MiSeqSFPQc.csv,uc003oli.3,63018,uc003oli.3,AJ318054,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
279,MiSeqNONOc.csv,uc003oli.3,63018,uc003oli.3,AJ318054,Q96SB4,SRPK1_HUMAN,SRPK1,NM_003137,NP_003128,"Homo sapiens SRSF protein kinase 1 (SRPK1), transcript variant 1, mRNA.",,
280,MiSeqSFPQc.csv,uc003jkl.4,57153,uc003jkl.4,NM_133433,Q6KC79,NIPBL_HUMAN,NIPBL,NM_133433,NP_597677,"Homo sapiens Nipped-B homolog (Drosophila) (NIPBL), transcript variant A, mRNA.",,
281,MiSeqSFPQc.csv,uc003gut.4,54536,uc003gut.4,NM_001111113,P61086-2,P61086-2,UBE2K,NM_001111113,NP_001104583,"Homo sapiens ubiquitin-conjugating enzyme E2K (UBE2K), transcript variant 3, mRNA.",,
282,MiSeqSFPQc.csv,uc003tlw.3,68566,uc003tlw.3,NM_021130,P62937,PPIA_HUMAN,PPIA,NM_021130,NP_066953,"Homo sapiens peptidylprolyl isomerase A (cyclophilin A) (PPIA), mRNA.",,
283,MiSeqSFPQc.csv,uc021qdx.1,11366,uc021qdx.1,NM_021961,P28347,TEAD1_HUMAN,TEAD1,NM_021961,NP_068780,"Homo sapiens TEA domain family member 1 (SV40 transcriptional enhancer factor) (TEAD1), mRNA.",,
284,MiSeqNONOc.csv,uc021qdx.1,11366,uc021qdx.1,NM_021961,P28347,TEAD1_HUMAN,TEAD1,NM_021961,NP_068780,"Homo sapiens TEA domain family member 1 (SV40 transcriptional enhancer factor) (TEAD1), mRNA.",,
285,MiSeqSFPQc.csv,uc011cmv.2,57045,uc011cmv.2,NM_001270661,B4DKJ2,B4DKJ2_HUMAN,MARCH6,NM_001270661,NP_001257590,"Homo sapiens membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase (MARCH6), transcript variant 3, mRNA.",,
286,MiSeqSFPQc.csv,uc001cse.1,5195,uc001cse.1,NM_007051,Q9UNN5,FAF1_HUMAN,FAF1,NM_007051,NP_008982,"Homo sapiens Fas (TNFRSF6) associated factor 1 (FAF1), mRNA.",,
287,MiSeqSFPQc.csv,uc010odx.2,4540,uc010odx.2,AK297405,E7ETM7,E7ETM7_HUMAN,HNRNPR,NM_001102397,NP_001095867,"Homo sapiens heterogeneous nuclear ribonucleoprotein R (HNRNPR), transcript variant 4, mRNA.",,
288,MiSeqSFPQc.csv,uc010xrw.2,36486,uc010xrw.2,AK293446,B4DE36,B4DE36_HUMAN,GPI,NM_001184722,NP_001171651,"Homo sapiens glucose-6-phosphate isomerase (GPI), transcript variant 2, mRNA.",,
289,MiSeqNONOc.csv,uc010xrw.2,36486,uc010xrw.2,AK293446,B4DE36,B4DE36_HUMAN,GPI,NM_001184722,NP_001171651,"Homo sapiens glucose-6-phosphate isomerase (GPI), transcript variant 2, mRNA.",,
290,MiSeqSFPQc.csv,uc002dja.3,28923,uc002dja.3,AB040413,,,LOC100271836,,,"Homo sapiens smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans) pseudogene (LOC100271836), non-coding RNA.",,
291,MiSeqNONOc.csv,uc002dja.3,28923,uc002dja.3,AB040413,,,LOC100271836,,,"Homo sapiens smg-1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans) pseudogene (LOC100271836), non-coding RNA.",,
292,MiSeqSFPQc.csv,uc002bul.3,24911,uc002bul.3,NM_000875,P08069,IGF1R_HUMAN,IGF1R,NM_000875,NP_000866,"Homo sapiens insulin-like growth factor 1 receptor (IGF1R), mRNA.",,
293,MiSeqNONOc.csv,uc002bul.3,24911,uc002bul.3,NM_000875,P08069,IGF1R_HUMAN,IGF1R,NM_000875,NP_000866,"Homo sapiens insulin-like growth factor 1 receptor (IGF1R), mRNA.",,
294,MiSeqSFPQc.csv,uc001onv.3,12374,uc001onv.3,NM_001164160,Q5H9R7-5,Q5H9R7-5,PPP6R3,NM_001164160,NP_001157632,"Homo sapiens protein phosphatase 6, regulatory subunit 3 (PPP6R3), transcript variant 4, mRNA.",,
295,MiSeqSFPQc.csv,uc003ezj.3,51583,uc003ezj.3,BC050535,Q86VM6,Q86VM6_HUMAN,MBNL1,NM_207293,NP_997176,"Homo sapiens muscleblind-like splicing regulator 1 (MBNL1), transcript variant 1, mRNA.",,
296,MiSeqSFPQc.csv,uc031tci.1,72900,uc031tci.1,M34430,,,MYC,,,"Human proto-oncogene myc mRNA, 5' end, clone DMmyc.",,
297,MiSeqNONOc.csv,uc031tci.1,72900,uc031tci.1,M34430,,,MYC,,,"Human proto-oncogene myc mRNA, 5' end, clone DMmyc.",,
298,MiSeqSFPQc.csv,uc003xek.3,72178,uc003xek.3,AK130123,Q6ZP32,Q6ZP32_HUMAN,PPP2R2A,NM_002717,NP_002708,"Homo sapiens protein phosphatase 2, regulatory subunit B, alpha (PPP2R2A), transcript variant 2, mRNA.",,
299,MiSeqSFPQc.csv,uc003dhx.3,50804,uc003dhx.3,AL833326,,,CCDC66,,,"Homo sapiens coiled-coil domain containing 66 (CCDC66), transcript variant 1, mRNA.",,
300,MiSeqSFPQc.csv,uc003jgh.5,57068,uc003jgh.5,NR_027026,B3KTI7,B3KTI7_HUMAN,GUSBP1,NR_027026,,"Homo sapiens glucuronidase, beta pseudogene 1 (GUSBP1), transcript variant 1, non-coding RNA.",,
301,MiSeqSFPQc.csv,uc003xre.4,73531,uc003xre.4,NM_014781,Q8TDY2,RBCC1_HUMAN,RB1CC1,NM_014781,NP_055596,"Homo sapiens RB1-inducible coiled-coil 1 (RB1CC1), transcript variant 1, mRNA.",,
302,MiSeqSFPQc.csv,uc003wyy.3,73233,uc003wyy.3,NM_206909,Q9NYI0-3,Q9NYI0-3,PSD3,NM_206909,NP_996792,"Homo sapiens pleckstrin and Sec7 domain containing 3 (PSD3), transcript variant 2, mRNA.",,
303,MiSeqSFPQc.csv,uc001qzj.4,17760,uc001qzj.4,AK123548,Q6ZW62,Q6ZW62_HUMAN,PRH1-PRR4,,,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
304,MiSeqNONOc.csv,uc001qzj.4,17760,uc001qzj.4,AK123548,Q6ZW62,Q6ZW62_HUMAN,PRH1-PRR4,,,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
305,MiSeqSFPQc.csv,uc003jat.1,56978,uc003jat.1,NM_013232,O75340,PDCD6_HUMAN,PDCD6,NM_013232,NP_001254487,"Homo sapiens programmed cell death 6 (PDCD6), transcript variant 1, mRNA.",,
306,MiSeqSFPQc.csv,uc010pvy.1,3749,uc010pvy.1,AK300453,G3V1S6,G3V1S6_HUMAN,GALNT2,NM_004481,NP_004472,"Homo sapiens UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) (GALNT2), mRNA.",,
307,MiSeqSFPQc.csv,uc001hfq.4,3469,uc001hfq.4,NM_000574,P08174,DAF_HUMAN,CD55,NM_000574,NP_000565,"Homo sapiens CD55 molecule, decay accelerating factor for complement (Cromer blood group) (CD55), transcript variant 1, mRNA.",,
308,MiSeqNONOc.csv,uc001hfq.4,3469,uc001hfq.4,NM_000574,P08174,DAF_HUMAN,CD55,NM_000574,NP_000565,"Homo sapiens CD55 molecule, decay accelerating factor for complement (Cromer blood group) (CD55), transcript variant 1, mRNA.",,
309,MiSeqSFPQc.csv,uc003jfg.3,57053,uc003jfg.3,U42390,,,TRIO,,,"Homo sapiens trio Rho guanine nucleotide exchange factor (TRIO), mRNA.",,
310,MiSeqNONOc.csv,uc003jfg.3,57053,uc003jfg.3,U42390,,,TRIO,,,"Homo sapiens trio Rho guanine nucleotide exchange factor (TRIO), mRNA.",,
311,MiSeqSFPQc.csv,uc021xqp.2,56468,uc021xqp.2,CCDS43259,Q9BXS0-2,Q9BXS0-2,COL25A1,NM_032518,NP_115907,"Homo sapiens collagen, type XXV, alpha 1 (COL25A1), transcript variant 2, mRNA.",,
312,MiSeqSFPQc.csv,uc001qzb.4,17749,uc001qzb.4,NR_037918,,,PRH1-PRR4,NR_037918,,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
313,MiSeqNONOc.csv,uc001qzb.4,17749,uc001qzb.4,NR_037918,,,PRH1-PRR4,NR_037918,,"Homo sapiens PRH1-PRR4 readthrough (PRH1-PRR4), non-coding RNA.",,
314,MiSeqSFPQc.csv,uc002fcl.3,29581,uc002fcl.3,NM_001164766,Q15911,ZFHX3_HUMAN,ZFHX3,NM_001164766,NP_001158238,"Homo sapiens zinc finger homeobox 3 (ZFHX3), transcript variant B, mRNA.",,
315,MiSeqSFPQc.csv,uc010mnd.3,74760,uc010mnd.3,BC006438,Q9BR82,Q9BR82_HUMAN,LOC100132167,,,SubName: Full=LOC100132167 protein;,,
316,MiSeqNONOc.csv,uc010mnd.3,74760,uc010mnd.3,BC006438,Q9BR82,Q9BR82_HUMAN,LOC100132167,,,SubName: Full=LOC100132167 protein;,,
317,MiSeqSFPQc.csv,uc003jet.2,57043,uc003jet.2,NM_005885,O60337,MARH6_HUMAN,MARCH6,NM_005885,NP_005876,"Homo sapiens membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase (MARCH6), transcript variant 1, mRNA.",,
318,MiSeqSFPQc.csv,uc003xeu.3,72173,uc003xeu.3,NM_002717,P63151,2ABA_HUMAN,PPP2R2A,NM_002717,NP_002708,"Homo sapiens protein phosphatase 2, regulatory subunit B, alpha (PPP2R2A), transcript variant 1, mRNA.",,
319,MiSeqSFPQc.csv,uc003sle.1,70120,uc003sle.1,U33822,Q9Y6D9,MD1L1_HUMAN,MAD1L1,NM_003550,NP_003541,"Homo sapiens MAD1 mitotic arrest deficient-like 1 (yeast) (MAD1L1), transcript variant 3, mRNA.",,
320,MiSeqSFPQc.csv,uc022bqt.1,77547,uc022bqt.1,JA760600,,,JA760600,,,"Homo sapiens piRNA piR-31490, complete sequence.",,
321,MiSeqNONOc.csv,uc022bqt.1,77547,uc022bqt.1,JA760600,,,JA760600,,,"Homo sapiens piRNA piR-31490, complete sequence.",,
322,MiSeqSFPQc.csv,uc009vql.3,4542,uc009vql.3,AK300029,B4DT28,B4DT28_HUMAN,HNRNPR,NM_001102397,NP_001095867,"Homo sapiens heterogeneous nuclear ribonucleoprotein R (HNRNPR), transcript variant 4, mRNA.",,
323,MiSeqSFPQc.csv,uc003jhg.2,58796,uc003jhg.2,NM_013235,Q9NRR4,RNC_HUMAN,DROSHA,NM_013235,NP_037367,"Homo sapiens drosha, ribonuclease type III (DROSHA), transcript variant 1, mRNA.",,
324,MiSeqSFPQc.csv,uc001hgp.3,3493,uc001hgp.3,NM_172353,P15529-4,P15529-4,CD46,NM_172353,NP_758863,"Homo sapiens CD46 molecule, complement regulatory protein (CD46), transcript variant f, mRNA.",,
325,MiSeqSFPQc.csv,uc010ksj.3,70118,uc010ksj.3,AK310831,Q9Y6D9,MD1L1_HUMAN,MAD1L1,NM_003550,NP_003541,"Homo sapiens MAD1 mitotic arrest deficient-like 1 (yeast) (MAD1L1), transcript variant 2, mRNA.",,
326,MiSeqSFPQc.csv,uc003zzq.3,74691,uc003zzq.3,NM_032226,Q8N3Z6,ZCHC7_HUMAN,ZCCHC7,NM_032226,NP_115602,"Homo sapiens zinc finger, CCHC domain containing 7 (ZCCHC7), mRNA.",,
327,MiSeqNONOc.csv,uc003zzq.3,74691,uc003zzq.3,NM_032226,Q8N3Z6,ZCHC7_HUMAN,ZCCHC7,NM_032226,NP_115602,"Homo sapiens zinc finger, CCHC domain containing 7 (ZCCHC7), mRNA.",,
328,MiSeqSFPQc.csv,uc001iyx.4,8117,uc001iyx.4,BC050310,Q8ND76,CCNY_HUMAN,CCNY,NM_181698,NP_859049,"Homo sapiens cyclin Y (CCNY), transcript variant 1, mRNA.",,
329,MiSeqSFPQc.csv,uc004cos.5,77533,uc004cos.5,S81656,,,TVAS5,,,"Homo sapiens mRNA expressed only in placental villi, clone SMAP47.",,
330,MiSeqNONOc.csv,uc004cos.5,77533,uc004cos.5,S81656,,,TVAS5,,,"Homo sapiens mRNA expressed only in placental villi, clone SMAP47.",,
331,MiSeqSFPQc.csv,uc002iko.4,33403,uc002iko.4,NM_016632,Q8IVW1-2,Q8IVW1-2,ARL17A,NM_016632,NP_057716,"Homo sapiens ADP-ribosylation factor-like 17A (ARL17A), transcript variant 2, mRNA.",,
332,MiSeqSFPQc.csv,uc022asi.1,72023,uc022asi.1,AY530159,,,TUSC3,,,"Homo sapiens tumor suppressor candidate 3 (TUSC3), transcript variant 2, mRNA.",,
333,MiSeqSFPQc.csv,uc010ksh.1,70116,uc010ksh.1,AK314227,Q9Y6D9,MD1L1_HUMAN,MAD1L1,NM_003550,NP_003541,"Homo sapiens MAD1 mitotic arrest deficient-like 1 (yeast) (MAD1L1), transcript variant 3, mRNA.",,
334,MiSeqSFPQc.csv,uc010ugn.1,24038,uc010ugn.1,AK294617,E9PGY0,E9PGY0_HUMAN,TCF12,NM_207037,NP_996920,"Homo sapiens transcription factor 12 (TCF12), transcript variant 2, mRNA.",,
335,MiSeqSFPQc.csv,uc001qzf.2,17758,uc001qzf.2,K03207,E9PAL0,E9PAL0_HUMAN,PRB4,NM_002723,NP_002714,"Homo sapiens proline-rich protein BstNI subfamily 4 (PRB4), transcript variant 1, mRNA.",,
336,MiSeqNONOc.csv,uc001qzf.2,17758,uc001qzf.2,K03207,E9PAL0,E9PAL0_HUMAN,PRB4,NM_002723,NP_002714,"Homo sapiens proline-rich protein BstNI subfamily 4 (PRB4), transcript variant 1, mRNA.",,
337,MiSeqSFPQc.csv,uc003hzh.2,56466,uc003hzh.2,NM_001256074,A8MWQ5,A8MWQ5_HUMAN,COL25A1,NM_001256074,NP_001243003,"Homo sapiens collagen, type XXV, alpha 1 (COL25A1), transcript variant 3, mRNA.",,
338,MiSeqSFPQc.csv,uc004chz.3,77423,uc004chz.3,NM_017617,P46531,NOTC1_HUMAN,NOTCH1,NM_017617,NP_060087,"Homo sapiens notch 1 (NOTCH1), mRNA.",,
339,MiSeqSFPQc.csv,uc003iqj.3,56769,uc003iqj.3,NM_138386,Q96HR8,NAF1_HUMAN,NAF1,NM_138386,NP_612395,"Homo sapiens nuclear assembly factor 1 ribonucleoprotein (NAF1), transcript variant 1, mRNA.",,
340,MiSeqSFPQc.csv,uc003vcv.4,71312,uc003vcv.4,NM_182692,P78362-2,P78362-2,SRPK2,NM_182692,NP_872634,"Homo sapiens SRSF protein kinase 2 (SRPK2), transcript variant 1, mRNA.",,
341,MiSeqSFPQc.csv,uc001kmo.3,10498,uc001kmo.3,BC029917,Q6ZUJ8-3,Q6ZUJ8-3,PIK3AP1,NM_152309,NP_689522,"Homo sapiens phosphoinositide-3-kinase adaptor protein 1 (PIK3AP1), mRNA.",,
342,MiSeqSFPQc.csv,uc002fmy.2,29771,uc002fmy.2,NM_001256182,Q6UB99,ANR11_HUMAN,ANKRD11,NM_001256182,NP_037407,"Homo sapiens ankyrin repeat domain 11 (ANKRD11), transcript variant 1, mRNA.",,
343,MiSeqNONOc.csv,uc002fmy.2,29771,uc002fmy.2,NM_001256182,Q6UB99,ANR11_HUMAN,ANKRD11,NM_001256182,NP_037407,"Homo sapiens ankyrin repeat domain 11 (ANKRD11), transcript variant 1, mRNA.",,
344,MiSeqSFPQc.csv,uc003hzd.4,56465,uc003hzd.4,NR_045756,,,COL25A1,NR_045756,,"Homo sapiens collagen, type XXV, alpha 1 (COL25A1), transcript variant 4, non-coding RNA.",,
345,MiSeqSFPQc.csv,uc003pdm.2,61411,uc003pdm.2,NM_001031623,Q9Y4E5,ZN451_HUMAN,ZNF451,NM_001031623,NP_001026794,"Homo sapiens zinc finger protein 451 (ZNF451), transcript variant 1, mRNA.",,
346,MiSeqNONOc.csv,uc003pdm.2,61411,uc003pdm.2,NM_001031623,Q9Y4E5,ZN451_HUMAN,ZNF451,NM_001031623,NP_001026794,"Homo sapiens zinc finger protein 451 (ZNF451), transcript variant 1, mRNA.",,
347,MiSeqSFPQc.csv,uc003slg.1,70115,uc003slg.1,NM_001013837,Q9Y6D9,MD1L1_HUMAN,MAD1L1,NM_001013837,NP_003541,"Homo sapiens MAD1 mitotic arrest deficient-like 1 (yeast) (MAD1L1), transcript variant 3, mRNA.",,
348,MiSeqSFPQc.csv,uc003ysa.2,74087,uc003ysa.2,JX003870,,,CCAT1,,,"Homo sapiens cDNA FLJ43320 fis, clone NT2RI2024935.",,
349,MiSeqNONOc.csv,uc003ysa.2,74087,uc003ysa.2,JX003870,,,CCAT1,,,"Homo sapiens cDNA FLJ43320 fis, clone NT2RI2024935.",,
350,MiSeqSFPQc.csv,uc004csr.3,77680,uc004csr.3,NM_005647,O60907,TBL1X_HUMAN,TBL1X,NM_005647,NP_001132940,"Homo sapiens transducin (beta)-like 1X-linked (TBL1X), transcript variant 1, mRNA.",,
